日期,weather_天气代码,weather_天气,weather_最低气温_摄氏度,weather_平均气温_摄氏度,weather_最高气温_摄氏度,weather_总降水量_毫米,weather_降雨量_毫米,weather_降雪量_厘米,weather_降水时长_小时,weather_10米最大风速_千米每小时,weather_10米最大阵风_千米每小时,weather_短波辐射总量_兆焦每平方米,weather_参考蒸散量_毫米,weather_星期,weather_是否周末,weather_是否节假日放假,weather_节假日名称,weather_是否调休上班,weather_调休说明,weather_日期标签,weather_依据文件,weather_依据链接,holiday_年份,holiday_星期,holiday_是否周末,holiday_是否节假日放假,holiday_节假日名称,holiday_是否调休上班,holiday_调休说明,holiday_日期标签,holiday_依据文件,holiday_依据链接,baidu_关键词,baidu_城市代码,baidu_城市,baidu_数据类型,baidu_数据间隔(天),baidu_所属年份,baidu_PC+移动指数,baidu_移动指数,baidu_PC指数,baidu_爬取时间,park_时间戳_first,park_时间戳_last,park_number,park_number_min,park_number_max,park_number_count,park_number_flag,park_交通状况,park_环境描述,park_原始文件名
2023-03-10,3,Overcast,4.2,14.8,25.8,0.0,0.0,0.0,0.0,29.1,49.3,16.43,5.29,周五,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周五,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,1791,1330,461,2026-03-27 22:04:22,2023-03-10 09:00:00,2023-03-10 20:45:00,0.22020833333333334,0.17,0.28,48,original,通畅,舒适，适合参观游览。,2023-03-10_09-00.json | 2023-03-10_09-15.json | 2023-03-10_09-30.json | 2023-03-10_09-45.json | 2023-03-10_10-00.json | 2023-03-10_10-15.json | 2023-03-10_10-30.json | 2023-03-10_10-45.json | 2023-03-10_11-00.json | 2023-03-10_11-15.json | 2023-03-10_11-30.json | 2023-03-10_11-45.json | 2023-03-10_12-00.json | 2023-03-10_12-15.json | 2023-03-10_12-30.json | 2023-03-10_12-45.json | 2023-03-10_13-00.json | 2023-03-10_13-15.json | 2023-03-10_13-30.json | 2023-03-10_13-45.json | 2023-03-10_14-00.json | 2023-03-10_14-15.json | 2023-03-10_14-30.json | 2023-03-10_14-45.json | 2023-03-10_15-00.json | 2023-03-10_15-15.json | 2023-03-10_15-30.json | 2023-03-10_15-45.json | 2023-03-10_16-00.json | 2023-03-10_16-15.json | 2023-03-10_16-30.json | 2023-03-10_16-45.json | 2023-03-10_17-00.json | 2023-03-10_17-15.json | 2023-03-10_17-30.json | 2023-03-10_17-45.json | 2023-03-10_18-00.json | 2023-03-10_18-15.json | 2023-03-10_18-30.json | 2023-03-10_18-45.json | 2023-03-10_19-00.json | 2023-03-10_19-15.json | 2023-03-10_19-30.json | 2023-03-10_19-45.json | 2023-03-10_20-00.json | 2023-03-10_20-15.json | 2023-03-10_20-30.json | 2023-03-10_20-45.json
2023-03-11,53,Moderate drizzle,5.6,10.4,13.9,0.9,0.9,0.0,3.0,40.0,61.9,7.52,3.09,周六,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周六,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2080,1835,245,2026-03-27 22:04:22,2023-03-11 09:00:00,2023-03-11 20:45:00,0.20916666666666664,0.16,0.24,48,original,通畅,舒适，适合参观游览。,2023-03-11_09-00.json | 2023-03-11_09-15.json | 2023-03-11_09-30.json | 2023-03-11_09-45.json | 2023-03-11_10-00.json | 2023-03-11_10-15.json | 2023-03-11_10-30.json | 2023-03-11_10-45.json | 2023-03-11_11-00.json | 2023-03-11_11-15.json | 2023-03-11_11-30.json | 2023-03-11_11-45.json | 2023-03-11_12-00.json | 2023-03-11_12-15.json | 2023-03-11_12-30.json | 2023-03-11_12-45.json | 2023-03-11_13-00.json | 2023-03-11_13-15.json | 2023-03-11_13-30.json | 2023-03-11_13-45.json | 2023-03-11_14-00.json | 2023-03-11_14-15.json | 2023-03-11_14-30.json | 2023-03-11_14-45.json | 2023-03-11_15-00.json | 2023-03-11_15-15.json | 2023-03-11_15-30.json | 2023-03-11_15-45.json | 2023-03-11_16-00.json | 2023-03-11_16-15.json | 2023-03-11_16-30.json | 2023-03-11_16-45.json | 2023-03-11_17-00.json | 2023-03-11_17-15.json | 2023-03-11_17-30.json | 2023-03-11_17-45.json | 2023-03-11_18-00.json | 2023-03-11_18-15.json | 2023-03-11_18-30.json | 2023-03-11_18-45.json | 2023-03-11_19-00.json | 2023-03-11_19-15.json | 2023-03-11_19-30.json | 2023-03-11_19-45.json | 2023-03-11_20-00.json | 2023-03-11_20-15.json | 2023-03-11_20-30.json | 2023-03-11_20-45.json
2023-03-12,3,Overcast,-1.7,5.4,12.1,0.0,0.0,0.0,0.0,28.8,47.5,16.83,3.99,周日,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周日,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2234,1915,319,2026-03-27 22:04:22,2023-03-12 09:00:00,2023-03-12 20:45:00,0.20833333333333334,0.17,0.26,48,original,通畅,舒适，适合参观游览。,2023-03-12_09-00.json | 2023-03-12_09-15.json | 2023-03-12_09-30.json | 2023-03-12_09-45.json | 2023-03-12_10-00.json | 2023-03-12_10-15.json | 2023-03-12_10-30.json | 2023-03-12_10-45.json | 2023-03-12_11-00.json | 2023-03-12_11-15.json | 2023-03-12_11-30.json | 2023-03-12_11-45.json | 2023-03-12_12-00.json | 2023-03-12_12-15.json | 2023-03-12_12-30.json | 2023-03-12_12-45.json | 2023-03-12_13-00.json | 2023-03-12_13-15.json | 2023-03-12_13-30.json | 2023-03-12_13-45.json | 2023-03-12_14-00.json | 2023-03-12_14-15.json | 2023-03-12_14-30.json | 2023-03-12_14-45.json | 2023-03-12_15-00.json | 2023-03-12_15-15.json | 2023-03-12_15-30.json | 2023-03-12_15-45.json | 2023-03-12_16-00.json | 2023-03-12_16-15.json | 2023-03-12_16-30.json | 2023-03-12_16-45.json | 2023-03-12_17-00.json | 2023-03-12_17-15.json | 2023-03-12_17-30.json | 2023-03-12_17-45.json | 2023-03-12_18-00.json | 2023-03-12_18-15.json | 2023-03-12_18-30.json | 2023-03-12_18-45.json | 2023-03-12_19-00.json | 2023-03-12_19-15.json | 2023-03-12_19-30.json | 2023-03-12_19-45.json | 2023-03-12_20-00.json | 2023-03-12_20-15.json | 2023-03-12_20-30.json | 2023-03-12_20-45.json
2023-03-13,3,Overcast,-2.1,4.2,12.6,0.0,0.0,0.0,0.0,11.0,16.9,12.51,2.23,周一,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周一,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,1849,1373,476,2026-03-27 22:04:22,2023-03-13 09:00:00,2023-03-13 20:45:00,0.213125,0.18,0.25,48,original,通畅,舒适，适合参观游览。,2023-03-13_09-00.json | 2023-03-13_09-15.json | 2023-03-13_09-30.json | 2023-03-13_09-45.json | 2023-03-13_10-00.json | 2023-03-13_10-15.json | 2023-03-13_10-30.json | 2023-03-13_10-45.json | 2023-03-13_11-00.json | 2023-03-13_11-15.json | 2023-03-13_11-30.json | 2023-03-13_11-45.json | 2023-03-13_12-00.json | 2023-03-13_12-15.json | 2023-03-13_12-30.json | 2023-03-13_12-45.json | 2023-03-13_13-00.json | 2023-03-13_13-15.json | 2023-03-13_13-30.json | 2023-03-13_13-45.json | 2023-03-13_14-00.json | 2023-03-13_14-15.json | 2023-03-13_14-30.json | 2023-03-13_14-45.json | 2023-03-13_15-00.json | 2023-03-13_15-15.json | 2023-03-13_15-30.json | 2023-03-13_15-45.json | 2023-03-13_16-00.json | 2023-03-13_16-15.json | 2023-03-13_16-30.json | 2023-03-13_16-45.json | 2023-03-13_17-00.json | 2023-03-13_17-15.json | 2023-03-13_17-30.json | 2023-03-13_17-45.json | 2023-03-13_18-00.json | 2023-03-13_18-15.json | 2023-03-13_18-30.json | 2023-03-13_18-45.json | 2023-03-13_19-00.json | 2023-03-13_19-15.json | 2023-03-13_19-30.json | 2023-03-13_19-45.json | 2023-03-13_20-00.json | 2023-03-13_20-15.json | 2023-03-13_20-30.json | 2023-03-13_20-45.json
2023-03-14,3,Overcast,2.5,9.5,20.0,0.0,0.0,0.0,0.0,41.4,69.5,17.03,4.64,周二,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周二,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,1901,1428,473,2026-03-27 22:04:22,2023-03-14 09:00:00,2023-03-14 20:45:00,0.21625000000000003,0.17,0.26,48,original,通畅,舒适，适合参观游览。,2023-03-14_09-00.json | 2023-03-14_09-15.json | 2023-03-14_09-30.json | 2023-03-14_09-45.json | 2023-03-14_10-00.json | 2023-03-14_10-15.json | 2023-03-14_10-30.json | 2023-03-14_10-45.json | 2023-03-14_11-00.json | 2023-03-14_11-15.json | 2023-03-14_11-30.json | 2023-03-14_11-45.json | 2023-03-14_12-00.json | 2023-03-14_12-15.json | 2023-03-14_12-30.json | 2023-03-14_12-45.json | 2023-03-14_13-00.json | 2023-03-14_13-15.json | 2023-03-14_13-30.json | 2023-03-14_13-45.json | 2023-03-14_14-00.json | 2023-03-14_14-15.json | 2023-03-14_14-30.json | 2023-03-14_14-45.json | 2023-03-14_15-00.json | 2023-03-14_15-15.json | 2023-03-14_15-30.json | 2023-03-14_15-45.json | 2023-03-14_16-00.json | 2023-03-14_16-15.json | 2023-03-14_16-30.json | 2023-03-14_16-45.json | 2023-03-14_17-00.json | 2023-03-14_17-15.json | 2023-03-14_17-30.json | 2023-03-14_17-45.json | 2023-03-14_18-00.json | 2023-03-14_18-15.json | 2023-03-14_18-30.json | 2023-03-14_18-45.json | 2023-03-14_19-00.json | 2023-03-14_19-15.json | 2023-03-14_19-30.json | 2023-03-14_19-45.json | 2023-03-14_20-00.json | 2023-03-14_20-15.json | 2023-03-14_20-30.json | 2023-03-14_20-45.json
2023-03-15,3,Overcast,-2.0,5.0,10.6,0.0,0.0,0.0,0.0,27.6,48.6,17.63,3.98,周三,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周三,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,1896,1459,437,2026-03-27 22:04:22,2023-03-15 09:00:00,2023-03-15 20:45:00,0.2247916666666667,0.19,0.27,48,original,通畅,舒适，适合参观游览。,2023-03-15_09-00.json | 2023-03-15_09-15.json | 2023-03-15_09-30.json | 2023-03-15_09-45.json | 2023-03-15_10-00.json | 2023-03-15_10-15.json | 2023-03-15_10-30.json | 2023-03-15_10-45.json | 2023-03-15_11-00.json | 2023-03-15_11-15.json | 2023-03-15_11-30.json | 2023-03-15_11-45.json | 2023-03-15_12-00.json | 2023-03-15_12-15.json | 2023-03-15_12-30.json | 2023-03-15_12-45.json | 2023-03-15_13-00.json | 2023-03-15_13-15.json | 2023-03-15_13-30.json | 2023-03-15_13-45.json | 2023-03-15_14-00.json | 2023-03-15_14-15.json | 2023-03-15_14-30.json | 2023-03-15_14-45.json | 2023-03-15_15-00.json | 2023-03-15_15-15.json | 2023-03-15_15-30.json | 2023-03-15_15-45.json | 2023-03-15_16-00.json | 2023-03-15_16-15.json | 2023-03-15_16-30.json | 2023-03-15_16-45.json | 2023-03-15_17-00.json | 2023-03-15_17-15.json | 2023-03-15_17-30.json | 2023-03-15_17-45.json | 2023-03-15_18-00.json | 2023-03-15_18-15.json | 2023-03-15_18-30.json | 2023-03-15_18-45.json | 2023-03-15_19-00.json | 2023-03-15_19-15.json | 2023-03-15_19-30.json | 2023-03-15_19-45.json | 2023-03-15_20-00.json | 2023-03-15_20-15.json | 2023-03-15_20-30.json | 2023-03-15_20-45.json
2023-03-16,3,Overcast,-3.1,3.8,11.1,0.0,0.0,0.0,0.0,19.2,29.5,16.16,3.15,周四,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周四,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2077,1556,521,2026-03-27 22:04:22,2023-03-16 09:00:00,2023-03-16 20:45:00,0.22687500000000002,0.19,0.27,48,original,通畅,舒适，适合参观游览。,2023-03-16_09-00.json | 2023-03-16_09-15.json | 2023-03-16_09-30.json | 2023-03-16_09-45.json | 2023-03-16_10-00.json | 2023-03-16_10-15.json | 2023-03-16_10-30.json | 2023-03-16_10-45.json | 2023-03-16_11-00.json | 2023-03-16_11-15.json | 2023-03-16_11-30.json | 2023-03-16_11-45.json | 2023-03-16_12-00.json | 2023-03-16_12-15.json | 2023-03-16_12-30.json | 2023-03-16_12-45.json | 2023-03-16_13-00.json | 2023-03-16_13-15.json | 2023-03-16_13-30.json | 2023-03-16_13-45.json | 2023-03-16_14-00.json | 2023-03-16_14-15.json | 2023-03-16_14-30.json | 2023-03-16_14-45.json | 2023-03-16_15-00.json | 2023-03-16_15-15.json | 2023-03-16_15-30.json | 2023-03-16_15-45.json | 2023-03-16_16-00.json | 2023-03-16_16-15.json | 2023-03-16_16-30.json | 2023-03-16_16-45.json | 2023-03-16_17-00.json | 2023-03-16_17-15.json | 2023-03-16_17-30.json | 2023-03-16_17-45.json | 2023-03-16_18-00.json | 2023-03-16_18-15.json | 2023-03-16_18-30.json | 2023-03-16_18-45.json | 2023-03-16_19-00.json | 2023-03-16_19-15.json | 2023-03-16_19-30.json | 2023-03-16_19-45.json | 2023-03-16_20-00.json | 2023-03-16_20-15.json | 2023-03-16_20-30.json | 2023-03-16_20-45.json
2023-03-17,71,Slight snow fall,-2.2,4.7,11.0,0.3,0.0,0.21,2.0,12.1,25.2,11.79,2.03,周五,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周五,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,1958,1471,487,2026-03-27 22:04:22,2023-03-17 09:00:00,2023-03-17 20:45:00,0.23187500000000003,0.19,0.28,48,original,通畅,舒适，适合参观游览。,2023-03-17_09-00.json | 2023-03-17_09-15.json | 2023-03-17_09-30.json | 2023-03-17_09-45.json | 2023-03-17_10-00.json | 2023-03-17_10-15.json | 2023-03-17_10-30.json | 2023-03-17_10-45.json | 2023-03-17_11-00.json | 2023-03-17_11-15.json | 2023-03-17_11-30.json | 2023-03-17_11-45.json | 2023-03-17_12-00.json | 2023-03-17_12-15.json | 2023-03-17_12-30.json | 2023-03-17_12-45.json | 2023-03-17_13-00.json | 2023-03-17_13-15.json | 2023-03-17_13-30.json | 2023-03-17_13-45.json | 2023-03-17_14-00.json | 2023-03-17_14-15.json | 2023-03-17_14-30.json | 2023-03-17_14-45.json | 2023-03-17_15-00.json | 2023-03-17_15-15.json | 2023-03-17_15-30.json | 2023-03-17_15-45.json | 2023-03-17_16-00.json | 2023-03-17_16-15.json | 2023-03-17_16-30.json | 2023-03-17_16-45.json | 2023-03-17_17-00.json | 2023-03-17_17-15.json | 2023-03-17_17-30.json | 2023-03-17_17-45.json | 2023-03-17_18-00.json | 2023-03-17_18-15.json | 2023-03-17_18-30.json | 2023-03-17_18-45.json | 2023-03-17_19-00.json | 2023-03-17_19-15.json | 2023-03-17_19-30.json | 2023-03-17_19-45.json | 2023-03-17_20-00.json | 2023-03-17_20-15.json | 2023-03-17_20-30.json | 2023-03-17_20-45.json
2023-03-18,3,Overcast,-1.3,7.4,15.9,0.0,0.0,0.0,0.0,17.4,28.8,18.13,3.65,周六,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周六,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2919,2564,355,2026-03-27 22:04:22,2023-03-18 09:00:00,2023-03-18 20:45:00,0.23770833333333333,0.17,0.29,48,original,通畅,舒适，适合参观游览。,2023-03-18_09-00.json | 2023-03-18_09-15.json | 2023-03-18_09-30.json | 2023-03-18_09-45.json | 2023-03-18_10-00.json | 2023-03-18_10-15.json | 2023-03-18_10-30.json | 2023-03-18_10-45.json | 2023-03-18_11-00.json | 2023-03-18_11-15.json | 2023-03-18_11-30.json | 2023-03-18_11-45.json | 2023-03-18_12-00.json | 2023-03-18_12-15.json | 2023-03-18_12-30.json | 2023-03-18_12-45.json | 2023-03-18_13-00.json | 2023-03-18_13-15.json | 2023-03-18_13-30.json | 2023-03-18_13-45.json | 2023-03-18_14-00.json | 2023-03-18_14-15.json | 2023-03-18_14-30.json | 2023-03-18_14-45.json | 2023-03-18_15-00.json | 2023-03-18_15-15.json | 2023-03-18_15-30.json | 2023-03-18_15-45.json | 2023-03-18_16-00.json | 2023-03-18_16-15.json | 2023-03-18_16-30.json | 2023-03-18_16-45.json | 2023-03-18_17-00.json | 2023-03-18_17-15.json | 2023-03-18_17-30.json | 2023-03-18_17-45.json | 2023-03-18_18-00.json | 2023-03-18_18-15.json | 2023-03-18_18-30.json | 2023-03-18_18-45.json | 2023-03-18_19-00.json | 2023-03-18_19-15.json | 2023-03-18_19-30.json | 2023-03-18_19-45.json | 2023-03-18_20-00.json | 2023-03-18_20-15.json | 2023-03-18_20-30.json | 2023-03-18_20-45.json
2023-03-19,3,Overcast,0.0,8.6,16.4,0.0,0.0,0.0,0.0,23.5,41.8,15.92,3.08,周日,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周日,是,否,,否,,周末,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2655,2332,323,2026-03-27 22:04:22,2023-03-19 09:00:00,2023-03-19 20:45:00,0.2175,0.17,0.27,48,original,通畅,舒适，适合参观游览。,2023-03-19_09-00.json | 2023-03-19_09-15.json | 2023-03-19_09-30.json | 2023-03-19_09-45.json | 2023-03-19_10-00.json | 2023-03-19_10-15.json | 2023-03-19_10-30.json | 2023-03-19_10-45.json | 2023-03-19_11-00.json | 2023-03-19_11-15.json | 2023-03-19_11-30.json | 2023-03-19_11-45.json | 2023-03-19_12-00.json | 2023-03-19_12-15.json | 2023-03-19_12-30.json | 2023-03-19_12-45.json | 2023-03-19_13-00.json | 2023-03-19_13-15.json | 2023-03-19_13-30.json | 2023-03-19_13-45.json | 2023-03-19_14-00.json | 2023-03-19_14-15.json | 2023-03-19_14-30.json | 2023-03-19_14-45.json | 2023-03-19_15-00.json | 2023-03-19_15-15.json | 2023-03-19_15-30.json | 2023-03-19_15-45.json | 2023-03-19_16-00.json | 2023-03-19_16-15.json | 2023-03-19_16-30.json | 2023-03-19_16-45.json | 2023-03-19_17-00.json | 2023-03-19_17-15.json | 2023-03-19_17-30.json | 2023-03-19_17-45.json | 2023-03-19_18-00.json | 2023-03-19_18-15.json | 2023-03-19_18-30.json | 2023-03-19_18-45.json | 2023-03-19_19-00.json | 2023-03-19_19-15.json | 2023-03-19_19-30.json | 2023-03-19_19-45.json | 2023-03-19_20-00.json | 2023-03-19_20-15.json | 2023-03-19_20-30.json | 2023-03-19_20-45.json
2023-03-20,3,Overcast,2.8,9.3,16.3,0.0,0.0,0.0,0.0,9.1,19.8,13.48,2.05,周一,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周一,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2076,1555,521,2026-03-27 22:04:22,2023-03-20 09:00:00,2023-03-20 20:45:00,0.22427083333333334,0.19,0.27,48,original | linear_interp,通畅,舒适，适合参观游览。,2023-03-20_09-00.json | 2023-03-20_09-15.json | 2023-03-20_09-30.json | 2023-03-20_09-45.json | 2023-03-20_10-00.json | 2023-03-20_10-15.json | 2023-03-20_10-30.json | 2023-03-20_10-45.json | 2023-03-20_11-00.json | 2023-03-20_11-15.json | 2023-03-20_11-45.json | 2023-03-20_12-00.json | 2023-03-20_12-15.json | 2023-03-20_12-30.json | 2023-03-20_12-45.json | 2023-03-20_13-00.json | 2023-03-20_13-15.json | 2023-03-20_13-30.json | 2023-03-20_13-45.json | 2023-03-20_14-00.json | 2023-03-20_14-15.json | 2023-03-20_14-30.json | 2023-03-20_14-45.json | 2023-03-20_15-00.json | 2023-03-20_15-15.json | 2023-03-20_15-30.json | 2023-03-20_15-45.json | 2023-03-20_16-00.json | 2023-03-20_16-15.json | 2023-03-20_16-30.json | 2023-03-20_16-45.json | 2023-03-20_17-00.json | 2023-03-20_17-15.json | 2023-03-20_17-30.json | 2023-03-20_17-45.json | 2023-03-20_18-00.json | 2023-03-20_18-15.json | 2023-03-20_18-30.json | 2023-03-20_18-45.json | 2023-03-20_19-00.json | 2023-03-20_19-30.json | 2023-03-20_19-45.json | 2023-03-20_20-00.json | 2023-03-20_20-15.json | 2023-03-20_20-45.json
2023-03-21,53,Moderate drizzle,4.2,11.9,20.1,1.2,1.2,0.0,4.0,21.5,36.4,11.93,2.58,周二,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周二,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2353,1759,594,2026-03-27 22:04:22,2023-03-21 09:00:00,2023-03-21 20:45:00,0.23083333333333333,0.19,0.27,48,original,通畅,舒适，适合参观游览。,2023-03-21_09-00.json | 2023-03-21_09-15.json | 2023-03-21_09-30.json | 2023-03-21_09-45.json | 2023-03-21_10-00.json | 2023-03-21_10-15.json | 2023-03-21_10-30.json | 2023-03-21_10-45.json | 2023-03-21_11-00.json | 2023-03-21_11-15.json | 2023-03-21_11-30.json | 2023-03-21_11-45.json | 2023-03-21_12-00.json | 2023-03-21_12-15.json | 2023-03-21_12-30.json | 2023-03-21_12-45.json | 2023-03-21_13-00.json | 2023-03-21_13-15.json | 2023-03-21_13-30.json | 2023-03-21_13-45.json | 2023-03-21_14-00.json | 2023-03-21_14-15.json | 2023-03-21_14-30.json | 2023-03-21_14-45.json | 2023-03-21_15-00.json | 2023-03-21_15-15.json | 2023-03-21_15-30.json | 2023-03-21_15-45.json | 2023-03-21_16-00.json | 2023-03-21_16-15.json | 2023-03-21_16-30.json | 2023-03-21_16-45.json | 2023-03-21_17-00.json | 2023-03-21_17-15.json | 2023-03-21_17-30.json | 2023-03-21_17-45.json | 2023-03-21_18-00.json | 2023-03-21_18-15.json | 2023-03-21_18-30.json | 2023-03-21_18-45.json | 2023-03-21_19-00.json | 2023-03-21_19-15.json | 2023-03-21_19-30.json | 2023-03-21_19-45.json | 2023-03-21_20-00.json | 2023-03-21_20-15.json | 2023-03-21_20-30.json | 2023-03-21_20-45.json
2023-03-22,3,Overcast,7.4,11.4,16.0,0.0,0.0,0.0,0.0,29.6,50.4,17.82,4.98,周三,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,2023,周三,否,否,,否,,工作日,国务院办公厅关于2023年部分节假日安排的通知,https://www.gov.cn/fuwu/2022-12/10/content_5731272.htm,天坛,0,全国,日度,1,2023,2166,1643,523,2026-03-27 22:04:22,2023-03-22 09:00:00,2023-03-22 20:45:00,0.21833333333333335,0.0,0.25,48,original,通畅,舒适，适合参观游览。,2023-03-22_09-00.json | 2023-03-22_09-15.json | 2023-03-22_09-30.json | 2023-03-22_09-45.json | 2023-03-22_10-00.json | 2023-03-22_10-15.json | 2023-03-22_10-30.json | 2023-03-22_10-45.json | 2023-03-22_11-00.json | 2023-03-22_11-15.json | 2023-03-22_11-30.json | 2023-03-22_11-45.json | 2023-03-22_12-00.json | 2023-03-22_12-15.json | 2023-03-22_12-30.json | 2023-03-22_12-45.json | 2023-03-22_13-00.json | 2023-03-22_13-15.json | 2023-03-22_13-30.json | 2023-03-22_13-45.json | 2023-03-22_14-00.json | 2023-03-22_14-15.json | 2023-03-22_14-30.json | 2023-03-22_14-45.json | 2023-03-22_15-00.json | 2023-03-22_15-15.json | 2023-03-22_15-30.json | 2023-03-22_15-45.json | 2023-03-22_16-00.json | 2023-03-22_16-15.json | 2023-03-22_16-30.json | 2023-03-22_16-45.json | 2023-03-22_17-00.json | 2023-03-22_17-15.json | 2023-03-22_17-30.json | 2023-03-22_17-45.json | 2023-03-22_18-00.json | 2023-03-22_18-15.json | 2023-03-22_18-30.json | 2023-03-22_18-45.json | 2023-03-22_19-00.json | 2023-03-22_19-15.json | 2023-03-22_19-30.json | 2023-03-22_19-45.json | 2023-03-22_20-00.json | 2023-03-22_20-15.json | 2023-03-22_20-30.json | 2023-03-22_20-45.json
